category,text
Sport,"Chery Omoda 5 GT Sudah Bisa Dipesan, Booking Fee Rp 5 Juta PT Chery Sales Indonesia (CSI) siap memperkenalkan varian baru dariChery Omoda 5. Kabarnya, model baru itu akan diberi nama Omoda 5GT. Seperti diketahui, sejak diluncurkan Omoda 5 memang mendapat sambutan baik dari konsumen di Tanah Air. Pada pameran otomotif GIIAS 2023 lalu, Omoda 5 bahkan diklaim menjadi model terlaris dengan jumlah pemesanan 376 SPK dalam waktu 11 hari. Melihat hasil positif itu, Chery berniat menghadirkan varian baru Omoda 5 yang memiliki performa lebih agresif serta fitur keselamatan yang lebih lengkap. Baca juga:KTM Menyerah, Korbankan Pebalap Lain Demi Pedro Acosta? Bagi yang berminat meminang Omoda 5 GT, sudah bisa melakukan open order. Salah satunya seperti yang ditawarkan oleh di diler Chery di Jakarta Utara. Kompas.comOmoda 5 “Rencananya akhir bulan ini launching. Booking fee minimal 10 juta, akhir Oktober atau awal November nanti sudah bisa diterima konsumen,” ucap salah satu tenaga penjual Chery di Jakarta Utara, kepada Kompas.com, Senin (18/9/2023). Diler Chery lainnya di Jakarta Selatan juga terpantau sudah membuka keran pemesananChery Omoda 5 GT. Baca juga:Pertamina Siapkan 30 Titik SPBKLU Tahun Ini “Saat ini belum ada harga dan spesifikasi, kabarnya Omoda 5 GT akan keluar sebelum model listriknya launching. Tapi konsumen sudah bisa melakukan booking fee Rp 5 juta,” kata tenaga penjual Chery itu. Kabarnya, Chery Omoda 5 varian baru ini bakal dibanderol dengan harga Rp 480 juta. Banderol tersebut lebih mahal dari Chery Omoda 5 yang dipasarkan saat ini, yakni mulai Rp 334,8 juta untuk tipe Z dan Rp 404,8 juta untuk tipe RZ."
Sport,"Status Mobil Listrik Kia EV4, Masih Dipersiapkan Kiamenjadi salah satu pabrikan yang banyak menawarkanmobil listrik. Belum lama ini, pabrikan asal Korea Selatan tersebut dikabarkan sedang menyiapkan EV4. Hingga saat ini, Kia terhitung sudah banyak merilis model mobil listrik, mulai Soul, Niro,EV6, dan yang terbaru adalahEV9. Selain itu, ada beberapa mobil listrik lainnya yang masih dalam tahap pengembangan. Baca juga:Kia Siapkan Dana Rp 11 Triliun buat Bangun Pabrik Mobil Listrik Salah satunya adalah EV4 yang kabarnya akan mengisi segmenSUVlistrik di segmen menengah. Model ini terutama akan memenuhi kebutuhan pembeli Eropa, dan dimaksudkan sebagai titik masuk baru Kia menuju nol emisi. Setidaknya, sebelum EV3 yang lebih kecil memasuki pasar. Kompas.comKia EV6 GT-Line Dikutip dariCarscoops.com, Senin (24/3/2023), Kia masih bungkam tentang detail mengenai EV yang akan meluncur berikutnya. Namun, seperti yang sempat dibeberkan oleh Kia, dimensi EV4 akan jauh lebih kecil daripada EV6. EV4 kemungkinan akan memiliki jejak yang mirip dengan Soul EV generasi kedua yang memulai debutnya pada tahun 2018 dan Seltos. Meskipun belum ada spyshot dari EV4 yang akan datang, Carscoops membuat rendering spekulatif berdasarkan rumor dan menggunakan bahasa gaya Kia, yakni ""Opposites United"". Baca juga:Begini Jadinya kalau Kia EV9 Jadi Pikap Desain yang dihasilkan mengambil isyarat dari EV6 yang lebih besar, seperti garis jendela, lampu belakang yang terhubung ke spatbor belakang, dan permukaan profil. Namun, tampilannya kurang futuristik dibandingkan EV9. Dok. KiaSUV listrik Kia EV9 Belum diketahui apakah Kia akan menggunakan platform terbaru atau mengandalkan platform yang sudah ada, yakniElectric Global Modular Platform(E-GMP), seperti yang digunakan pada EV6 dan EV9. Jika rumor tersebut benar, Kia EV4 diperkirakan akan debut sebagai salah satu mobil listrik jelang akhir tahun 2023 atau sekitar paruh pertama tahun 2024. Dengan harga yang lebih terjangkau dari EV6, kemungkinan besar EV4 juga bisa dipasarkan di Indonesia."
Sport,"Toyota Bocorkan Teaser Land Cruiser Terbaru, Meluncur Agustus 2023 Toyotadipastikan bakal segera meluncurkan generasi terbaru dariLand Cruiser. Informasi ini didapatkan melalui unggahan akun Instagram Toyota yang mengkonfirmasi bahwa debut Land Cruiser di global akan berlangsung pada 1 Agustus 2023. Toyota juga membocorkan sekilas bagian depan Land Cruiser generasi terbaru yang berbentuk kotak, di mana pada gambar itu terlihat juga Land Cruiser seri 60 (J60) dari tahun 1980-an terlihat mengintip dari belakang. Baca juga:Awas Penipuan, Link Palsu Astra Financial Jual Mobil Bekas Murah Sekilas desain terbaru dari Land Cruiser memang mengingatkan dengan J60, ini terlihat dari lampu kotak persegi panjang serta kisi-kisi plastik serta bumper berwarna hitam yang melebar. Pada unggahan lainnya, memperlihatkan video yang menampilkan bagian belakangSport Utility Vehicle(SUV) ikonik dari Toyota tersebut. Terlihat lampu belakang yang dibuat vertikal dengan emblem Land Cruiser di sebelahnya. A post shared by Toyota USA (@toyotausa) Bicara soal mesin, dikutip dariCarscoops,Kamis (27/7/2023), kemungkinan besar Land Cruiser akan menggunakan mesin V6 3.4 liter twin-turbo yang sama dengan Lexus GX. Mesin tersebut mampu menghasilkan tenaga 349 hp. Baca juga:Mazda Klaim Produknya Bisa Minum Pertamax Green Selain itu, akan ada opsi untuk i-Force Max hybrid V6, yang menghasilkan tenaga gabungan 437 hp. Kedua mesin tersebut juga kabarnya bakal dibekali dengan transmisi 10 percepatan dengan sistem penggerak 4WD."
Sport,"Adu Kabin Subaru XV dan Honda HR-V RS, Mana Lebih Unggul? KehadiranSubaru XVmemberikan pilihan baru di segmensport utility vehicle(SUV). Mobil yang didatangkan langsung secara utuh dari Jepang ini menjadi pesaing terdekat dariHondaHR-V RS. Dari segi eksterior, Subaru XV hadir dengan tampilan yang lebih sporty. Sedangkan HR-V RS, tampilannya lebih agresif. Sementara untuk interiornya, kedua mobil ini sama-sama memperlihatkan kesan yang sporty. Baca juga:Subaru XV Menantang Honda HR-V RS, Mana Lebih Keren? Pada Subaru XV, interiornya banyak dilapisi dengan material kulit alias soft touch. Bagian pintu, setir, dasbor, hingga konsol tengah, dilapisi dengan kulit yang menggunakan jahitan berwarna merah. Kompas.com/DonnyKomparasi Subaru XV dengan Honda HR-V RS Setirnya model bulat dan sudah dilengkapi dengan berbagai tombol multifungsi. Setir dan dasbornya juga warnanya tidak monoton, Subaru memberikan aksen silver di beberapa bagian. Desain dasbornya terkesan lebih dinamis. Pada bagian tengah, Subaru XV memiliki head unit dengan layar sentuh yang berukuran 8 inci. Tapi, pada bagian atasnya terdapat panel meter lagi yang memberi beragam informasi terkait mobil. Baca juga:Kesan Pertama Mengendarai Subaru XV di GIIAS 2022 Untuk joknya, menggunakan model semi bucket seat dan menggunakan warna two tone, hitam dan abu-abu dengan jahitan merah. Joknya juga dilapisi material fabric dan kulit. Sehingga, menguatkan kesan sporty padaSUV kompakini. Kompas.com/AdityoSubaru XV Sementara pada HR-V RS, interiornya didominasi dengan warna hitam. Beberapa bagiannya juga dilapisi dengan kulit dan dihiasi dengan jahitan berwarna merah, termasuk pada setirnya yang model bulat. Desain dasbor HR-V RS terkesan lebih sederhana. Kesan elegan sedikit ditampakkan dengan lis krom dan aksen piano black pada beberapa detailnya. Pada bagian tengah, terdapat head unit layar sentuh model floating berukuran 8 inci. dok.HPMTest Drive All New Honda HR-V RS 1.5 Turbo di Sirkuit Mandalika Joknya juga berwarna hitam dengan jahitan berwarna merah. HR-V RS juga memiliki jok model semi bucket seat. Tapi, masih dilapisi dengan kombinasi material kulit dan fabric. Pada bagian interior, Subaru XV dan HR-V RS sama-sama tampil sporty. Tapi, masing-masing SUV kompak ini memiliki karakter yang berbeda. Subaru XV lebih dinamis dan sporty, sedangkan HR-V RS lebih sederhana dan elegan."
Sport,"Hati-hati Ban Tampak Lebar Lebih Mudah Kena Aquaplaning Baru-baru ini, kecelakaan melibatkan MitsubishiPajero Sportakibataquaplaningterjadi diTol Cijago.Mobilberwarna putih tersebut mengalami kerusakan di bagian depan dan belakang setelah hilang kendali dan menabrak pembatas jalan. Aquaplaningdapat disebabkan oleh berbagai faktor, seperti genangan air yang dalam, kondisi ban, dan tekanan udara ban. Namun, ada faktor lain yang meningkatkan risiko aquaplaning, yaitu lebartapak ban. Fisa Rizqiano, Deputy Head OE Sales Bridgestone, menjelaskan bahwa semakin lebar tapak ban, semakin besar risiko terjadinya aquaplaning. Baca juga:Update Harga Hatchback Bekas Januari 2025, Jazz mulai Rp 55 Jutaan Autochem IndustryAquaplaning merupakan risiko yang mengintai pengendara saat berkendara di musim hujan. ""Ban yang lebih lebar memiliki bidang kontak yang lebih luas dengan jalan. Meskipun dapat meningkatkan cengkeraman dalam kondisi kering, hal ini juga dapat menyebabkan effort yang lebih besar dalam memindahkan air pada permukaan basah,"" kata Fisa kepadaKompas.com, Senin (6/1/2025). Fisa menjelaskan, permukaan ban lebih besar dapat memerangkap lebih banyak air di bawah ban. Sehingga kemungkinan aquaplaning lebih besar dibanding ban yang lebih kecil tapaknya. Baca juga:Batas Kecepatan Aman Agar Mobil Terhindar dari Aquaplaning ""Selain itu saat ban berputar di permukaan basah, dia harus mendorong (mengibas) air agar tidak menghalangi. Ban yang lebih lebar menciptakan tekanan air lebih tinggi di bawahnya, dapat menyebabkan air tidak dapat keluar dengan cukup cepat, sehingga ban kehilangan kontak dengan jalan,"" kata Fisa. Makanya, biar mengurangi risiko aquaplaning, pastikan ban memiliki kedalaman tapak yang memadai. Pastikan tekanan ban tepat atau sesuai rekomendasi pabrikan dan menyesuaikan cara mengemudi ketika di jalanan basah."
Sport,"Ferrari Klasik Aktor Steve McQueen akan Dilelang Lagi, Berminat Beli? Rumah lelang RM Sotheby's akan menjual mobil klasikFerrari275 GTB/4 milik bintang legendaris HollywoodSteve McQueendalam waktu dekat. Ini adalah kedua kalinya Ferrari keluaran 1967 itu masuk lelang. Sejatinya, mobil ini sudah pernah dilepas di RM Auctions (sebelum berganti nama menjadi RM Sotheby's) pada tahun 2014. Kisah Ferrari 275 GTB/4 milik Steve McQueen Ferrari 275 GTB/4 Milik Steve McQueenKecintaan McQueen terhadap mobil Ferrari klasik sudah menjadi rahasia umum. Selain Ferrari 275 GTB/4, aktor yang sering dijuluki ""King of Cool"" tersebut juga memiliki Ferrari 250 GT Berlinetta Lusso buatan 1963 untuk rutinitas harian. Mobil ini menggendong mesin Colombo V-12 berkapasitas 3,3 liter. Kecepatan maksimumnya bisa mencapai 268 kilometer/jam. Didesain oleh Carrozzeria Scaglietti dan hanya diproduksi sebanyak 280 unit pada tahun 1966-1968, menjadikan mobil ini sangat langka. Awalnya, McQueen menerima 275 GTB/4 pada saat syuting filmBullitt, dan awalnya bagian bodi berwarna emas metalik. McQueen merawat mobil itu selama empat tahun dan mengubah warna bodi beberapa kali, sebelum akhirnya dijual ke mantan pembalap Australia pada 2000-an. Ferrari 275 GTB/4 Milik Steve McQueen Antara tahun 2010-2013, Ferrari 275 GTB/4 direstorasi oleh Ferrari Classiche sesuai dengan spesifikasi orisinal atau sebelum diubah oleh McQueen. Pada lelang di RM Auctions tahun 2014, mobil ini berhasil terjual seharga 10 juta dollar AS. Kini nilai mobil bekas McQueen itu ditaksir mencapai 5 juta dollar AS-7 juta dollar AS (sekitar Rp 74,3 miliar-Rp 104 miliar). Baca juga:Ulang Tahun ke-41, Zlatan Ibrahimovic Pamer 2 Ferrari, Harganya?"
Sport,"Mobil Sport yang Dipakai Barbie di Barbie Movie, Chevrolet Corvette BarbieMovie sudah bisa ditonton di bioskop seluruh Indonesia sejak 19 Juli 2023. Film yang menceritakan kehidupan Barbie yang berada di dunia boneka. Kalau dicek lewat trailernya, ada satumobilyang selalu digunakan oleh Barbie.Mobiltersebut dikelir pink dengan aksen putih, ditambah model atap terbuka atau convertible. Secara model, mobil tersebut tampak seperti mobil Amerika medio 1950-an. Tentara benar, mobil tersebut adalah Chevrolet Corvette lansiran 1956, generasi pertama atau kode bodinya C1. Baca juga:Mau Rawat Chevrolet Spin, Ketahui Dahulu Penyakitnya Lars-Göran Lindgren SwedenChevrolet Corvette C1 tahun 1956 yang dipakai Barbie di Barbie The Movie Berdasarkan berbagai sumber, Corvette C1 merupakan mobil yang diproduksi sejak 1953-1962. Ada berbagai pilihan mesin, dari 3.900cc enam silinder segaris, 4.300cc V8, 4.600cc V8, sampai 5.400cc V8. Soal transmisi pun beragam, ada yang manual tiga percepatan, empat percepatan, dan otomatis dua percepatan powerglide. Lalu, tenaga tadi disalurkan ke roda belakang yang masih memakai solid axle. Uniknya, mobil ini dikelir pink dan putih cocok saja dipakai oleh Barbie. Tampilan depan yang khas, lampu bulat ditambah grille yang menyerupai kumis. Baca juga:Bocoran Harga Toyota Alphard Generasi Terbaru, Ada Varian Hybrid  Lalu di bagian samping, ada ornamen berwarna putih yang dekat dengan roda depan sampai ke pintu. Sedangkan bagian belakangnya mulus, khas mobil di era yang sama. Sebenarnya, model Corvette C1 ini mirip dengan Austin-Healey 3000 MKII. Cuma pada bagian samping dan belakang, ada tulisan Chevrolet yang cukup besar, jadi pembeda."
Sport,"Pilihan SUV Bekas di Bawah Rp 100 Juta per Oktober 2022 Mobil bekasbisa menjadi alternatif untuk pembeli dengan modal terbatas. Saat ini, pilihannya juga sudah sangat beragam. Di segmensport utility vehicle(SUV), sejumlah unit SUV ditawarkan dengan harga yang cukup terjangkau, mulai dari Rp 70 jutaan. Walaupun umumnya jenis SUV tersebut merupakan unit tua, spare part-nya mudah ditemukan. Baca juga:Daftar SUV Murah di Bawah Rp 250 Juta Bulan Ini, Masih Dapat CVT Ada berbagai jenis pilihan SUV yang bisa dipertimbangkan jika Anda ingin meminang unit bekasnya. Mulai dari Honda CR-V hingga Nissan Terrano, unitnya dapat ditemukan dengan mudah di pasaranmobil bekas. Pilihan lainnya yang juga tersedia dan masih banyak digunakan, misalnya Nissan X-Trail dan Suzuki Escudo. Harganya bervariasi, mulai dari Rp 60 jutaan sampai dengan Rp 70 jutaan. SHUTTERSTOCK/FedorovekbIlustrasi mobil bekas. Penjualan mobil bekas di Bengkulu anjlok sampai 50 persen pasca kenaikan harga BBM. Perlu diingat, calon pembeli tetap harus teliti sebelum memutuskan untuk membeli mobil bekas, agar tidak perlu mengeluarkan biaya yang terlalu besar untuk perbaikan nantinya. Umumnya, pembeli mobil bekas hanya perlu untuk melakukan sedikit perbaikan di bagian mesin, eksterior ataupun interiornya agar lebih siap untuk dipakai. Baca juga:Belajar Bahasa Kode Bus AKAP Saat Mengemudi di Malam Hari Dirangkum dari sejumlah bursa mobil bekas daring, Rabu (19/10/2022), berikut ini daftar pilihanSUV bekasdengan harga di bawah Rp 100 jutaan:"
Sport,"Suzuki Siapkan Dua Motor Baru Tahun Ini, Skutik dan Sport Terlihat cukup pasif, divisi roda duaSuzukimemastikan akan meluncurkan dua model sepedamotorbaru pada tahun 2025 ini. Disampaikan Christoporus Prasetyanto, Sales & Digital Marketing Head 2W PT Suzuki Indomobil Sales (SIS), langkah tersebut menunjukkan komitmen pabrikan untuk terus berinovasi di pasar otomotif Indonesia. “Dari proyeksi kami, akan ada kejutan berupa produk baru,” ujarnya di Jakarta pada Jumat (17/1/2025) malam. Baca juga:Digempur Mobil Listrik China, Suzuki Masih Andalkan Mild Hybrid KOMPAS.com/DIO DANANJAYASuzuki Burgman Street 125 EX di Jakarta Fair 2024 Christoporus menyebut bahwa kedua produk baru yang akan diluncurkan mencakup model skuter matik (skutik) dan motor sport. ""Untuk produknya itu ada matik dan mengisi segmen sport,"" kata dia. Namun, detail lebih lanjut mengenai model atau spesifikasi motor barunya itu masih dirahasiakan. Ia hanya memastikan bahwa peluncuran dijadwalkan pada semester kedua tahun 2025. Selain fokus pada segmen roda dua, Suzuki juga akan menghadirkan model mobil baru tahun ini. Baca juga:Tampil Agresif, Ini Rencana Suzuki di IIMS 2025 4W Marketing Direktur PT SIS Harold Donnel menyebut mobil baru itu akan diluncurkan pada semester I/2025. Model yang diproyeksikan adalah jenis SUV yang akan menjawab kebutuhan pasar Indonesia. Hadirnya model baru di segmen motor dan mobil ini, Suzuki berharap memperkuat posisi di Tanah Air yang semakin kompetitif."
Sport,"Biaya Kepemilikan Honda HR-V dan Kia Sonet, Mana yang Lebih Murah? Tak hanya soal desain, fitur, perfoma, kemewahan yang ditawarkan, dan harga jual, faktor yang tak kalah penting jadi pertimbangan konsumen saat membeli mobil adalah terkait denganbiaya kepemilikan. Sebab, ketika sudah memutuskan membeli mobil, artinya konsumen juga harus mempersiapkan biaya lain seperti bensin hingga servis berkala. Nah, usai membahas urusan performa sampai konsumsi bahan bakar dari All New HR-V danKia Sonet, lantas bagaimana soal biaya kepemilikannya? Baca juga:Adu Fitur Honda HR-V dan Kia Sonet, Siapa yang Lebih Unggul? Pertama untukHonda HR-V, berdasarkan catatan tes redaksi Kompas, Honda HR-V mampu mencatat konsumsi bahan bakar 18,7 kilometer per liter (kpl). Jika dihitung mencapai 100.000 km atau lima tahun, Honda HR-V membutuhkan bensin sebanyak 5,347 liter. Kemudian dikali dengan harga Pertamax (Rp 12.500) biaya BBM selama lima tahun adalah Rp 66.837.500. KOMPAS.com/Adityo WisnuAll New Honda HR-V SE Sedangkan biaya servis berkala sampai 100.000 km untuk Honda HR-V, total meliputi suku cadang dan jasa adalah Rp 12.411.000. Jadi jika dijumlahkan, biaya kepemilikan Honda HR-V selama lima tahun mencapai Rp 79.248.500. Jika dibagi per tahun, biaya yang harus disiapkan mulai Rp 15.849.700. Sedangkan per bulannya, pemilik harus menyiapkan uang Rp 1.320.808. Jika dibagi lagi per hari, maka dana yang harus disiapkan Rp 44.027. Kemudian untuk Kia Sonet, berdasarkan hasil pengetesan, didapatkan angka BBM sebesar 17,3 kpl. Lalu dihitung berapa banyak bensin yang dibutuhkan sampai 100.000 km, maka didapat angka 5,780 liter. Kemudian dikali dengan harga Pertamax (Rp 12.500) biaya BBM selama lima tahun adalah Rp 72.250.000. Kompas.com / Setyo AdiReview KIA Sonet ke luar kota. LSUV terbaru ini menawarkan beragam fitur yang bersaing di kelasnya Sedangkan biaya servis berkala sampai 100.000 km untuk Kia Sonet, total biaya meliputi suku cadang dan jasa adalah Rp 16.261.443 Jadi, jika dijumlahkan biaya kepemilikan Kia Sonet selama lima tahun mencapai Rp 88.511.443 Jika dibagi per tahunnya, biaya yang harus disiapkan mulai Rp 17.702.288, Sedangkan per bulannya, pemilik harus menyiapkan uang Rp 1.475.190. Jika dibagi lagi per hari, maka dana yang harus disiapkan Rp 49.173. Baca juga:Awas, Asal Gunakan Lampu Hazard Bisa Bahayakan Kendaraan Lain Kesimpulannya, biaya kepemilikan Honda HR-V lebih murah ketimbang Kia Sonet. Untuk satu bulannya, merawat Honda HR-V cukup siapkan dana sekitar Rp 1,3 juta. Sedangkan Kia Sonet lebih mahal Rp 1 juta, yakni per bulannya mencapai Rp 1,4 juta."
Sport,"Jangan Cuek, Ketahui Batas Toleransi Ganti Oli Motor Ganti olimotor secara berkala merupakan salah satuservis rutinyang wajib dilakukan oleh pemilik. Umumnya, pabrikan menganjurkan supaya oli diganti setiap 2.000 kilometer. Untuk membantu konsumen, beberapa motor bahkan sudah dibekali panel indikator, sebagai pengingat jika sudah waktunya oli diganti. Akan tetapi, selalu ada beberapa konsumen yang tidak taat waktu dan langsung mengganti oli, bisa karena alasan lupa, tidak sempat, dan lain sebagainya. Sebagai informasi,oli motorsejatinya diformulasikan secara baik, supaya masa penggunaannya jauh lebih panjang, dibandingkan batas anjuran penggantian. Baca juga:Inreyen Masih Berlaku pada Sepeda Motor Baru? Dok. DAMIlustrasi perawatan motor dengan ganti oli mesin di bengkel resmi AHASS Namun supaya lebih aman, pabrikan biasanya mengambil angka aman, dan merekomendasikan oli motor diganti setelah motor digunakan sejauh 2.000 kilometer. Perlu diingat, angka ini adalah anjuran pabrik, bukan mutlak. Anto Hananto, Kepala Bengkel AHASS 88 menjelaskan, ada istilah batas toleransi, alias durasi tambahan motor bisa digunakan walaupun olinya sudah diganti. Menurutnya, batas toleransi untuk motorskutikadalah sejauh 3.000 kilometer, danmotor sportadalah 2.500 kilometer. “2.000 kilometer itu kan pokok acuan supaya aman, biar enggak beresiko merusak mesin,” ucapnya kepadaKompas.com,Minggu, (3/12/2023). Baca juga:Daftar Harga Motor Bebek per Desember 2023 Freepik/PeopleCreationsIlustrasi Overhaul mesin motor Menurut Anto, oli motor yang sudah digunakan sampai 2.000 kilometer akan mengalami penurunan kualitas. Jika konsumen tidak langsung mengganti, artinya sama saja membiarkan motor berjalan dengan oli rusak. “Pelumasannya pasti enggak optimal lagi. Kalau soal pakai (dikendarai) pasti masih bisa, cuma enggak disarankan,” ujarnya. Anto tetap menyarankan supaya oli motor diganti sesegera mungkin. Terlambat tidak apa-apa, asal tidak terlalu lama dan diabaikan."
Sport,"Aman atau Tidak Pakai Kampas Kopling Aftermarket untuk Motor Sport? Seiring pemakaian,kampaskoplingsepeda motor akan aus yang membuat tenaga mesin juga mengalami penurunan. Karena itu, untuk menjaga performa tetap prima, maka diperlukan pergantian. Sebagai pilihan, tersedia produk original danaftermarket. Keduanya sepintas terlihat sama, justru perbedaan mendasar ada pada bahan baku pembuatan.Kampas koplingracingbiasanya bahan baku pembuatanya adalah karbon kevlar. Jika pilihannya performa, memang kampas ini sangat tepat dan menjadikan tarikan mesin responsif. Baca juga:Jangan Tergiur Harga Murah, Pakai Kampas Rem Palsu Banyak Ruginya Kemat, Pemilik Bengkel Kemat Jaya Motor Demak mengatakan, bedanya dengankampas koplingbawaan, produkaftermarketmenawarkan keunggulan berupa ukuran celah kampas lebih presisi. Dicky Aditya WijayaPergantian kampas kopling Honda CB 150 R ""Kampas koplingracinglebih menggigit dibanding original. Hasilnya performa bagus, dirasakan dari akselerasi mesin enteng dan bertenaga,"" ucap Kemat kepadaKompas.com, Selasa (27/9/2022). Menurutnya, cocok dan tak ada masalah digunakan harian. Justru performa mesin lumayan meningkat, bisa dikategorikan modifikasi ringan. Pergantian komponen juga tinggal pasang tanpa perlu penyesuaian ulang di blok mesin. ""Harian oke, cocok di kombinasikan mesin standar. Selain performa jadi responsif usia pakainya jika malah lebih awet. Bahan kevlar lebih tahan gesekan. Aman digunakan sampai diatas 25.000 kilometer (Km),"" katanya. Baca juga:Awas Tertipu, Ini Efek Skutik Pakai Kampas Rem Palsu Dok. ProlinerPer kopling Sementara itu, Kepala Bengkel Honda Nusantara Sakti Penggaron Rofiudin mengatakan, penggunaan kampas koplingmotor sportaftermarkettidak direkomendasikan. ""Ada risiko fatal yang bisa terjadi. Komponenaftermarketdan ORI ada perbedaan kualitas dan spesifikasi,"" kata Rofiudin."
Sport,"Skema Kredit Toyota Hilux GR Sport, Cicilan Rp 15 Jutaan per Bulan Usai diperkenalkan pada ajang Gaikindo Indonesia International Auto Show (GIIAS) 2022,Toyotaakhirnya resmi menjual pikap kabin ganda,Hilux GR Sport. Kehadirannya sekaligus melengkapi line-up GR Sport menjadi enam model, yang sebelumnya sudah diisi oleh Raize GR Sport, Fortuner GR Sport, Rush GR Sport, Agya GR Sport hingga Yaris GR Sport. “New Hilux GR Sport merupakan implementasi komitmen Toyota untuk menghadirkanmobilyang lebih baik yang juga didasari semangat Let’s Go Beyond,” ucap Wakil Presiden Direktur PT Toyota Astra Motor (TAM), Henry Tanoto. Baca juga:Bocoran Mobil Baru Suzuki yang Meluncur Tahun Depan Bagi yang berminat meminang Hilux GR Sport dengan skema pembelian kredit, sudah adaskema cicilanyang bisa dipertimbangkan, salah satunya dari diler otomotif Auto2000. Metode ini banyak dipilih oleh calon konsumen lantaran dipercaya mampu menjaga stabilitas ekonomi pembeli imbas adanya penambahan belanja (kendaraan bermotor), di samping banyaknya program menarik berupa hingga bunga ringan. KOMPAS.com/DIO DANANJAYAHilux GR Sport Adapun untuk pilihan tenor yakni 3, 4, dan 5 tahun dengan down payment (DP) 20 persen asuransi komprehensif. (skema cicilan sewaktu-waktu bisa mengalami perubahan, syarat dan ketentuan berlaku). Berikut contoh skema cicilanToyota HiluxGR Sport dengan uang muka 20 persen dari harga jual yang dapat dipertimbangkan. Baca juga:Jelang Akhir Tahun, Diskon Motor Aprilia Tembus Rp 240 Juta Toyota Hilux GR Sport Rp 731,4 juta (on the road) -Tenor 36 bulan (5 Tahun) DP Rp 148.780.000Angsuran Rp 21.212.000 -Tenor 48 bulan (4 Tahun) DP Rp 148.780.000Angsuran Rp 17.593.000 -Tenor 60 bulan (5 Tahun)DP 148.780.000Angsuran Rp 15.298.000"
Sport,"Subaru Bikin Anime untuk Promosikan BRZ STI Subaru memilikimobil sportBRZyang dipasarkan secara global. Untuk menunjang performa mobil sport tersebut, Subaru juga menyediakan komponen pendukungnya. Komponen pendukung tersebut dibuat oleh divisi motorsport Subaru Corporation yang dinamakanSubaru Tecnica International(STI). Sebenarnya, spesialisasinya adalah untuk menyiapkan berbagai kendaraan untuk tim reli Subaru. Baca juga:Magnet Subaru BRZ di GIIAS 2022 Dikutip dariAutoindustriya.com, Senin (29/8/2022), Subaru punya cara unik untuk mempromosikan STI. Pabrikan asal Jepang ini membuatanimeyang terinspirasi dari Initial D.  Animetersebut cukup berpengaruh juga terhadap kultur otomotif di Jepang. Sebab, dari anime tersebut olahraga drifting hingga Toyota AE86 Trueno menjadi populer. Dalam anime yang berdurasi singkat tersebut, terlihat BRZ digeber di daerah pegunungan. BRZ yang digunakan sudah dilengkapi dengan komponen STI, seperti yang pernah dipamerkan pada Tokyo Auto Salon 2022. Baca juga:Meluncur Bersamaan, Simak Perbedaan Toyota GR 86 dan Subaru BRZ Terlihatsedan sportitu sudah dilengkapi dengan body kit, yang terdiri dari tambahan chin splitter di bagian depan, serta sirip aerodinamis pada side skirt dan bumper belakang. Pada situs resminya, STI juga menawarkan spoiler belakang dari carbon. Dok. sti.jpSubaru BRZ STI Pada sektor mesin, terdapat STI flexible draw stiffener untuk meningkatkan rigiditas dari sasis. Lalu, disematkan juga knalpot STI Performance untuk mendongkrak tenaganya. Subaru BRZ juga sudah diluncurkan di Indonesia oleh PTPlaza Auto Mega(Subaru Indonesia) pada pameran otomotifGaikindo Indonesia International Auto Show(GIIAS) 2022. Kompas.com/AdityoSubaru BRZ ""Body kit tambahan yang kami sediakan asli STI. Jadi, konsumen yang ingin mempersonalisasi mobilnya tampil beda dari yang lain, mungkin bisa menambahkan STI parts,"" ujar Arie Christopher Setiadharma, COO Subaru Indonesia, saat ditemui di BSD, beberapa waktu lalu. Subaru BRZ di Indonesia dipasarkan dengan harga Rp 825 juta (OTR Jakarta) untuk tipe transmisi manual. Sedangkan untuk tipe transmisi matik, dibanderol Rp 850 juta (OTR Jakarta)."
